Run will be saved under: ./run_outputs/run_2023-01-01_to_2023-03-31

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 39132582, isPK: False, prob: 0.000780856644269079>
Paper PMC10227503 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10227503.xlsx
No tables found for PMC11950383, skipping
No tables found for PMC11865947, skipping
Paper PMC11055061 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11055061.xlsx
No tables found for PMC11355024, skipping
No tables found for PMC10184608, skipping
Paper PMC10820198 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10820198.xlsx
Paper PMC11803873 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11803873.xlsx
Paper PMC11371987 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11371987.xlsx
Paper PMC10272297 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10272297.xlsx
Paper PMC9614201 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9614201.xlsx
No tables found for PMC10019293, skipping
No tables found for PMC10014063, skipping
Paper PMC9835131 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9835131.xlsx
Paper PMC10818372 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10818372.xlsx
Paper PMC9876276 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9876276.xlsx
Paper PMC9808673 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9808673.xlsx
Paper PMC9962863 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9962863.xlsx
Paper PMC12135060 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12135060.xlsx
Paper PMC12125134 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12125134.xlsx
Paper PMC9810433 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9810433.xlsx
Paper PMC10126473 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10126473.xlsx
Paper PMC9893638 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9893638.xlsx
Paper PMC10030409 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10030409.xlsx
No tables found for PMC10085912, skipping
Paper PMC10572082 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10572082.xlsx
Paper PMC11359797 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11359797.xlsx
No tables found for PMC10498894, skipping
Paper PMC11112862 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11112862.xlsx
Paper PMC11743273 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11743273.xlsx
Paper PMC9960864 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9960864.xlsx
Paper PMC12247600 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12247600.xlsx
Paper PMC10042892 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10042892.xlsx
Paper PMC10514676 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10514676.xlsx
Paper PMC12162841 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12162841.xlsx
Paper PMC12108447 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12108447.xlsx
No tables found for PMC11511194, skipping
No tables found for PMC9933716, skipping
No tables found for PMC12114674, skipping
Paper PMC12012656 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12012656.xlsx
No tables found for PMC11328970, skipping
Paper PMC10188103 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10188103.xlsx
Paper PMC10043346 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10043346.xlsx
Paper PMC10196440 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10196440.xlsx
Paper PMC11827095 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11827095.xlsx
Paper PMC12081248 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12081248.xlsx
Paper PMC10088079 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10088079.xlsx
No tables found for PMC10163090, skipping
Paper PMC10330959 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10330959.xlsx
Paper PMC9877749 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9877749.xlsx
Paper PMC10042977 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10042977.xlsx
Paper PMC10087065 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10087065.xlsx
Paper PMC11022936 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11022936.xlsx
Paper PMC10752084 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10752084.xlsx
No tables found for PMC10856182, skipping
Paper PMC11918902 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11918902.xlsx
Paper PMC9883662 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9883662.xlsx
Paper PMC10404122 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10404122.xlsx
Paper PMC10272808 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10272808.xlsx
Paper PMC10014056 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10014056.xlsx
Paper PMC12053290 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12053290.xlsx
Paper PMC11372837 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11372837.xlsx
No tables found for PMC11996236, skipping
No tables found for PMC11562712, skipping
Paper PMC11814085 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11814085.xlsx
No tables found for PMC10259522, skipping
Paper PMC10733441 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10733441.xlsx
Paper PMC12232328 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12232328.xlsx
Paper PMC9923107 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9923107.xlsx
Paper PMC9917132 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9917132.xlsx
Paper PMC11144487 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11144487.xlsx
Paper PMC12130019 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12130019.xlsx
No tables found for PMC10192201, skipping
Paper PMC10014691 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10014691.xlsx
Paper PMC10398570 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10398570.xlsx
No tables found for PMC10023501, skipping
No tables found for PMC11954708, skipping
Paper PMC11954708 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11954708.xlsx
Paper PMC12118961 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12118961.xlsx
Paper PMC9953224 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9953224.xlsx
Paper PMC10097767 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10097767.xlsx
Paper PMC9953470 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9953470.xlsx
Paper PMC10958773 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10958773.xlsx
Paper PMC9809015 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9809015.xlsx
Paper PMC9835671 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9835671.xlsx
Paper PMC10420079 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10420079.xlsx
Paper PMC10375416 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10375416.xlsx
Paper PMC9996834 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9996834.xlsx
No tables found for PMC11156782, skipping
No tables found for PMC12240084, skipping
Paper PMC10045298 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10045298.xlsx
Paper PMC12133865 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12133865.xlsx
Paper PMC9961156 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9961156.xlsx
Paper PMC12116324 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12116324.xlsx
Paper PMC11754279 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11754279.xlsx
Paper PMC11345944 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11345944.xlsx
Paper PMC12094080 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12094080.xlsx
No tables found for PMC10169424, skipping
Paper PMC9866629 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9866629.xlsx
No tables found for PMC7753415, skipping
Paper PMC9978593 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9978593.xlsx
Paper PMC11429061 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11429061.xlsx
No tables found for PMC10679459, skipping
Paper PMC12188251 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12188251.xlsx
No tables found for PMC12091041, skipping
Paper PMC11948386 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11948386.xlsx
No tables found for PMC10162380, skipping
No tables found for PMC10325810, skipping
Paper PMC12174903 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12174903.xlsx
No tables found for PMC12072232, skipping
No tables found for PMC9872596, skipping
Paper PMC9880172 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9880172.xlsx
Paper PMC10390690 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10390690.xlsx
Paper PMC12142322 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12142322.xlsx
Paper PMC12095940 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12095940.xlsx
Paper PMC11852807 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11852807.xlsx
Paper PMC10069423 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10069423.xlsx
Paper PMC11759776 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11759776.xlsx
Paper PMC11981982 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11981982.xlsx
Paper PMC10277867 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10277867.xlsx
Paper PMC10806122 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10806122.xlsx
No tables found for PMC10196441, skipping
Paper PMC10193296 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10193296.xlsx
Paper PMC10087439 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10087439.xlsx
Paper PMC11540874 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11540874.xlsx
Paper PMC10154607 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10154607.xlsx
Paper PMC7614325 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC7614325.xlsx
Paper PMC12245000 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12245000.xlsx
Paper PMC10031009 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10031009.xlsx
No tables found for PMC9972805, skipping
Paper PMC12030207 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12030207.xlsx
Paper PMC10395004 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10395004.xlsx
Paper PMC11578138 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11578138.xlsx
Paper PMC10578235 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10578235.xlsx
Paper PMC9890214 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9890214.xlsx
Paper PMC10836608 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10836608.xlsx
Paper PMC10014059 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10014059.xlsx
No tables found for PMC9742159, skipping
Paper PMC9835136 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9835136.xlsx
Paper PMC10198846 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10198846.xlsx
No tables found for PMC12127550, skipping
Paper PMC12052523 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12052523.xlsx
Paper PMC10027930 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10027930.xlsx
Paper PMC10620511 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10620511.xlsx
Paper PMC10536666 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10536666.xlsx
Paper PMC10047454 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10047454.xlsx
Paper PMC10135361 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10135361.xlsx
Paper PMC10088081 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10088081.xlsx
Paper PMC11434876 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11434876.xlsx
No tables found for PMC11087995, skipping
No tables found for PMC9913300, skipping
Paper PMC9905117 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9905117.xlsx
No tables found for PMC10043942, skipping
Paper PMC10363574 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10363574.xlsx
Paper PMC11763810 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11763810.xlsx
Paper PMC10143161 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10143161.xlsx
Paper PMC10052965 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10052965.xlsx
No tables found for PMC9771895, skipping
No tables found for PMC10715382, skipping
Paper PMC12049946 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12049946.xlsx
Paper PMC11774705 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11774705.xlsx
Paper PMC12155295 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12155295.xlsx
No tables found for PMC10143874, skipping
No tables found for PMC9823018, skipping
Paper PMC11845724 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11845724.xlsx
Paper PMC9931428 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9931428.xlsx
Paper PMC9863146 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9863146.xlsx
No tables found for PMC11429092, skipping
Paper PMC9996297 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9996297.xlsx
Paper PMC11892998 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11892998.xlsx
Paper PMC10175306 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10175306.xlsx
Paper PMC10580085 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10580085.xlsx
Paper PMC9834611 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9834611.xlsx
Paper PMC12011033 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12011033.xlsx
Paper PMC9967935 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9967935.xlsx
No tables found for PMC10070939, skipping
Paper PMC9835135 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9835135.xlsx
Paper PMC10055671 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10055671.xlsx
Paper PMC9992188 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9992188.xlsx
Paper PMC10044180 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10044180.xlsx
Paper PMC11949819 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11949819.xlsx
No tables found for PMC9846551, skipping
Paper PMC9900004 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9900004.xlsx
Paper PMC12004181 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12004181.xlsx
Paper PMC12117859 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12117859.xlsx
Paper PMC9867137 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9867137.xlsx
Paper PMC10058671 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10058671.xlsx
Paper PMC9864198 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9864198.xlsx
Paper PMC10142039 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10142039.xlsx
Paper PMC10493391 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10493391.xlsx
No tables found for PMC10192071, skipping
No tables found for PMC9832243, skipping
Paper PMC11278619 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11278619.xlsx
Paper PMC9915979 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9915979.xlsx
Paper PMC9963741 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9963741.xlsx
Paper PMC10175358 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10175358.xlsx
No tables found for PMC11824864, skipping
Paper PMC10101109 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10101109.xlsx
Paper PMC9892184 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9892184.xlsx
Paper PMC11373422 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11373422.xlsx
Paper PMC11121054 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11121054.xlsx
Paper PMC10675618 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10675618.xlsx
Paper PMC10141208 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10141208.xlsx
Paper PMC10091821 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10091821.xlsx
No tables found for PMC9931184, skipping
No tables found for PMC9931184, skipping
No tables found for PMC9931184, skipping
No tables found for PMC9931184, skipping
No tables found for PMC9931184, skipping
No tables found for PMC9931184, skipping
Paper PMC9931436 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9931436.xlsx
Paper PMC10044349 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10044349.xlsx
Paper PMC10067675 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10067675.xlsx
Paper PMC12185575 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12185575.xlsx
Paper PMC11154920 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11154920.xlsx
Paper PMC10106704 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10106704.xlsx
Paper PMC11272526 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11272526.xlsx
No tables found for PMC10113450, skipping
Paper PMC9950397 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9950397.xlsx
Paper PMC10053806 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10053806.xlsx
No tables found for PMC12057646, skipping
Paper PMC9931435 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9931435.xlsx
No tables found for PMC11578141, skipping
Paper PMC12057341 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12057341.xlsx
Paper PMC11117538 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11117538.xlsx
Paper PMC9960599 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9960599.xlsx
Paper PMC11946955 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11946955.xlsx
Paper PMC9965990 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9965990.xlsx
No tables found for PMC10175103, skipping
Paper PMC12194305 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12194305.xlsx
Paper PMC10272304 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10272304.xlsx
Paper PMC10087075 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10087075.xlsx
Paper PMC10806359 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10806359.xlsx
Paper PMC11091049 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11091049.xlsx
Paper PMC10501052 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10501052.xlsx
No tables found for PMC10089971, skipping
Paper PMC9959027 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9959027.xlsx
No tables found for PMC10816982, skipping
No tables found for PMC12012383, skipping
No tables found for PMC9966583, skipping
Paper PMC9866283 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9866283.xlsx
Paper PMC10083989 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10083989.xlsx
Paper PMC10064968 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10064968.xlsx
Paper PMC10133723 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10133723.xlsx
No tables found for PMC10019199, skipping
Paper PMC10093626 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10093626.xlsx
Paper PMC11731318 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11731318.xlsx
Paper PMC10264945 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10264945.xlsx
No tables found for PMC12097935, skipping
No tables found for PMC12154793, skipping
Paper PMC9946004 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9946004.xlsx
Paper PMC9951903 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9951903.xlsx
No tables found for PMC11934197, skipping
Paper PMC10196439 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10196439.xlsx
No tables found for PMC11492454, skipping
Paper PMC9923710 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9923710.xlsx
Paper PMC11911540 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11911540.xlsx
Paper PMC11362041 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11362041.xlsx
Paper PMC11636765 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11636765.xlsx
Paper PMC11512831 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11512831.xlsx
Paper PMC10556534 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10556534.xlsx
Paper PMC9902323 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9902323.xlsx
Paper PMC10086964 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10086964.xlsx
Paper PMC10146788 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10146788.xlsx
Paper PMC9985325 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9985325.xlsx
Paper PMC9931433 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9931433.xlsx
Paper PMC11775033 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11775033.xlsx
Paper PMC10403107 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10403107.xlsx
No tables found for PMC9938066, skipping
Paper PMC9841294 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9841294.xlsx
Paper PMC10587432 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10587432.xlsx
Paper PMC10443866 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10443866.xlsx
Paper PMC12054080 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12054080.xlsx
Paper PMC9865105 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9865105.xlsx
Paper PMC10785304 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10785304.xlsx
Paper PMC10634207 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10634207.xlsx
Paper PMC12133543 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12133543.xlsx
No tables found for PMC12202183, skipping
Paper PMC10035228 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10035228.xlsx
Paper PMC9818079 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9818079.xlsx
Paper PMC11921022 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11921022.xlsx
No tables found for PMC10005817, skipping
No tables found for PMC10127996, skipping
No tables found for PMC9931651, skipping
Paper PMC9980344 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9980344.xlsx
Paper PMC11963607 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11963607.xlsx
Paper PMC11434791 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11434791.xlsx
Paper PMC10087179 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10087179.xlsx
Paper PMC9819210 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9819210.xlsx
Paper PMC10014045 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10014045.xlsx
No tables found for PMC11374728, skipping
Paper PMC9861023 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9861023.xlsx
Paper PMC11699052 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC11699052.xlsx
Paper PMC12024664 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC12024664.xlsx
Paper PMC10288421 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10288421.xlsx
Paper PMC10216213 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10216213.xlsx
Paper PMC9936208 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC9936208.xlsx
No tables found for PMC9792438, skipping
Paper PMC10805834 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10805834.xlsx
Paper PMC10044207 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10044207.xlsx
Paper PMC10069443 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10069443.xlsx
Paper PMC10043195 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10043195.xlsx
Paper PMC10832619 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10832619.xlsx
Paper PMC10501077 tables written to ./run_outputs/run_2023-01-01_to_2023-03-31/tables/PMC10501077.xlsx
