Run will be saved under: ./run_outputs/run_2000-07-01_to_2000

Screening abstracts and fetching fulltexts...
Running on device: cpu
<pmid: 16649325, isPK: True, prob: 0.9999332427978516>
Found PMC article (PMCID = PMC7940185) for abstract PMID = 11167305
Found PMC article (PMCID = PMC7976173) for abstract PMID = 11167040
Found PMC article (PMCID = PMC12244458) for abstract PMID = 11164075
Found PMC article (PMCID = PMC11839822) for abstract PMID = 11141291
Found PMC article (PMCID = PMC7698100) for abstract PMID = 11156226
Found PMC article (PMCID = PMC7464243) for abstract PMID = 11156221
Found PMC article (PMCID = PMC11836883) for abstract PMID = 11155851
Found PMC article (PMCID = PMC10019944) for abstract PMID = 11155659
Found PMC article (PMCID = PMC1936362) for abstract PMID = 11154028
Found PMC article (PMCID = PMC7282963) for abstract PMID = 11153668
Found PMC article (PMCID = PMC11159627) for abstract PMID = 11151746
Found PMC article (PMCID = PMC11860008) for abstract PMID = 11151744
Found PMC article (PMCID = PMC12180593) for abstract PMID = 11149465
Found PMC article (PMCID = PMC11783651) for abstract PMID = 11149444
Found PMC article (PMCID = PMC1200780) for abstract PMID = 11149430
Found PMC article (PMCID = PMC3994537) for abstract PMID = 11147698
Found PMC article (PMCID = PMC3630939) for abstract PMID = 11146970
Found PMC article (PMCID = PMC11697095) for abstract PMID = 11145236
Found PMC article (PMCID = PMC12217460) for abstract PMID = 11145235
Found PMC article (PMCID = PMC4242406) for abstract PMID = 11145229
Found PMC article (PMCID = PMC7348097) for abstract PMID = 11145228
Found PMC article (PMCID = PMC11024933) for abstract PMID = 11145227
Found PMC article (PMCID = PMC6135211) for abstract PMID = 11145183
Found PMC article (PMCID = PMC5040175) for abstract PMID = 11144698
Found PMC article (PMCID = PMC8899638) for abstract PMID = 11144694
Found PMC article (PMCID = PMC7030971) for abstract PMID = 11144484
Found PMC article (PMCID = PMC10651316) for abstract PMID = 11144380
Found PMC article (PMCID = PMC12245804) for abstract PMID = 11140442
Found PMC article (PMCID = PMC3040610) for abstract PMID = 11140441
Found PMC article (PMCID = PMC6145493) for abstract PMID = 11140136
Found PMC article (PMCID = PMC1572517) for abstract PMID = 11139459
Found PMC article (PMCID = PMC9080576) for abstract PMID = 11139186
Found PMC article (PMCID = PMC2015017) for abstract PMID = 11136293
Found PMC article (PMCID = PMC2015016) for abstract PMID = 11136292
Found PMC article (PMCID = PMC9804725) for abstract PMID = 11134095
Found PMC article (PMCID = PMC6704181) for abstract PMID = 11132546
Found PMC article (PMCID = PMC4057541) for abstract PMID = 11132509
Found PMC article (PMCID = PMC4588373) for abstract PMID = 11131956
Found PMC article (PMCID = PMC11275325) for abstract PMID = 11131364
Found PMC article (PMCID = PMC10783910) for abstract PMID = 11131197
Found PMC article (PMCID = PMC12197389) for abstract PMID = 11131029
Found PMC article (PMCID = PMC12162170) for abstract PMID = 11129497
Found PMC article (PMCID = PMC6861918) for abstract PMID = 11128238
Found PMC article (PMCID = PMC8709176) for abstract PMID = 11128235
Found PMC article (PMCID = PMC6044386) for abstract PMID = 11128234
Found PMC article (PMCID = PMC11983664) for abstract PMID = 11128099
Found PMC article (PMCID = PMC4011349) for abstract PMID = 11124092
Found PMC article (PMCID = PMC10057459) for abstract PMID = 11121730
Found PMC article (PMCID = PMC3223599) for abstract PMID = 11120282
Found PMC article (PMCID = PMC9890216) for abstract PMID = 11118849
Found PMC article (PMCID = PMC3777470) for abstract PMID = 11118471
Found PMC article (PMCID = PMC6517187) for abstract PMID = 11117247
Found PMC article (PMCID = PMC6245421) for abstract PMID = 11116202
Found PMC article (PMCID = PMC1234907) for abstract PMID = 11115376
Found PMC article (PMCID = PMC4245174) for abstract PMID = 11114786
Found PMC article (PMCID = PMC12014686) for abstract PMID = 11114783
Found PMC article (PMCID = PMC11627513) for abstract PMID = 11114206
Found PMC article (PMCID = PMC4158851) for abstract PMID = 11110207
Found PMC article (PMCID = PMC11633575) for abstract PMID = 11109013
Found PMC article (PMCID = PMC6936607) for abstract PMID = 11108981
Found PMC article (PMCID = PMC9395824) for abstract PMID = 11108507
Found PMC article (PMCID = PMC8367929) for abstract PMID = 11108434
Found PMC article (PMCID = PMC11141165) for abstract PMID = 11107002
Found PMC article (PMCID = PMC11445516) for abstract PMID = 11106262
Found PMC article (PMCID = PMC6869125) for abstract PMID = 11106134
Found PMC article (PMCID = PMC9229021) for abstract PMID = 11105986
Found PMC article (PMCID = PMC12202450) for abstract PMID = 11103802
Found PMC article (PMCID = PMC11503392) for abstract PMID = 11103759
Found PMC article (PMCID = PMC12158835) for abstract PMID = 11103754
Found PMC article (PMCID = PMC9207260) for abstract PMID = 11103750
Found PMC article (PMCID = PMC7194852) for abstract PMID = 11103381
Found PMC article (PMCID = PMC10545369) for abstract PMID = 11102739
Found PMC article (PMCID = PMC11505664) for abstract PMID = 11102737
Found PMC article (PMCID = PMC11815851) for abstract PMID = 11102736
Found PMC article (PMCID = PMC6269082) for abstract PMID = 11100834
Found PMC article (PMCID = PMC8120199) for abstract PMID = 11099237
Found PMC article (PMCID = PMC3306016) for abstract PMID = 11098914
Found PMC article (PMCID = PMC7154660) for abstract PMID = 11097378
Found PMC article (PMCID = PMC11805767) for abstract PMID = 11097343
Found PMC article (PMCID = PMC12104420) for abstract PMID = 11097180
Found PMC article (PMCID = PMC12169130) for abstract PMID = 11096374
Found PMC article (PMCID = PMC9584981) for abstract PMID = 11095592
Found PMC article (PMCID = PMC11707065) for abstract PMID = 11095573
Found PMC article (PMCID = PMC10743586) for abstract PMID = 11094866
Found PMC article (PMCID = PMC12092456) for abstract PMID = 11094580
Found PMC article (PMCID = PMC7936695) for abstract PMID = 11094309
Found PMC article (PMCID = PMC4868413) for abstract PMID = 11093837
Found PMC article (PMCID = PMC11384506) for abstract PMID = 11091110
Found PMC article (PMCID = PMC12222255) for abstract PMID = 11091109
Found PMC article (PMCID = PMC10993957) for abstract PMID = 11091107
Found PMC article (PMCID = PMC12222030) for abstract PMID = 11091106
Found PMC article (PMCID = PMC3797507) for abstract PMID = 11091105
Found PMC article (PMCID = PMC10267852) for abstract PMID = 11089035
Found PMC article (PMCID = PMC2477194) for abstract PMID = 11086959
Found PMC article (PMCID = PMC11428266) for abstract PMID = 11086778
Found PMC article (PMCID = PMC8224090) for abstract PMID = 11085426
Found PMC article (PMCID = PMC5620613) for abstract PMID = 11085367
Found PMC article (PMCID = PMC4630059) for abstract PMID = 11085365
Found PMC article (PMCID = PMC9205562) for abstract PMID = 11085364
Found PMC article (PMCID = PMC11881564) for abstract PMID = 11085244
Found PMC article (PMCID = PMC11881810) for abstract PMID = 11085199
Found PMC article (PMCID = PMC11253705) for abstract PMID = 11084249
Found PMC article (PMCID = PMC90214) for abstract PMID = 11083649
Found PMC article (PMCID = PMC90210) for abstract PMID = 11083645
Found PMC article (PMCID = PMC12059369) for abstract PMID = 11081986
Found PMC article (PMCID = PMC11813620) for abstract PMID = 11080190
Found PMC article (PMCID = PMC8642715) for abstract PMID = 11079283
Found PMC article (PMCID = PMC10688535) for abstract PMID = 11078617
Found PMC article (PMCID = PMC8750486) for abstract PMID = 11076810
Found PMC article (PMCID = PMC11257179) for abstract PMID = 11076695
Found PMC article (PMCID = PMC5605177) for abstract PMID = 11076077
Found PMC article (PMCID = PMC8786266) for abstract PMID = 11075315
Found PMC article (PMCID = PMC11224448) for abstract PMID = 11075311
Found PMC article (PMCID = PMC8743978) for abstract PMID = 11071317
Found PMC article (PMCID = PMC10560686) for abstract PMID = 11071183
Found PMC article (PMCID = PMC10372917) for abstract PMID = 11070372
Found PMC article (PMCID = PMC2014413) for abstract PMID = 11069437
Found PMC article (PMCID = PMC3852544) for abstract PMID = 11069005
Found PMC article (PMCID = PMC10173801) for abstract PMID = 11068925
Found PMC article (PMCID = PMC9041560) for abstract PMID = 11067771
Found PMC article (PMCID = PMC4659047) for abstract PMID = 11065197
Found PMC article (PMCID = PMC11814182) for abstract PMID = 11065184
Found PMC article (PMCID = PMC9056471) for abstract PMID = 11064607
Found PMC article (PMCID = PMC10990219) for abstract PMID = 11062927
Found PMC article (PMCID = PMC4656629) for abstract PMID = 11062762
Found PMC article (PMCID = PMC11429896) for abstract PMID = 11062208
Found PMC article (PMCID = PMC8698708) for abstract PMID = 11062192
Found PMC article (PMCID = PMC10745436) for abstract PMID = 11062191
Found PMC article (PMCID = PMC11930018) for abstract PMID = 11061578
Found PMC article (PMCID = PMC10365144) for abstract PMID = 11060765
Found PMC article (PMCID = PMC12049548) for abstract PMID = 11058404
Found PMC article (PMCID = PMC3550394) for abstract PMID = 11057417
Found PMC article (PMCID = PMC11999052) for abstract PMID = 11057360
Found PMC article (PMCID = PMC2669956) for abstract PMID = 11056379
Found PMC article (PMCID = PMC4487603) for abstract PMID = 11055721
Found PMC article (PMCID = PMC4428972) for abstract PMID = 11054538
Found PMC article (PMCID = PMC9607602) for abstract PMID = 11053536
Found PMC article (PMCID = PMC5858273) for abstract PMID = 11053533
Found PMC article (PMCID = PMC6154265) for abstract PMID = 11053358
Found PMC article (PMCID = PMC3462531) for abstract PMID = 11052924
Found PMC article (PMCID = PMC12250743) for abstract PMID = 11052792
Found PMC article (PMCID = PMC3764999) for abstract PMID = 11051234
Found PMC article (PMCID = PMC11696210) for abstract PMID = 11051230
Found PMC article (PMCID = PMC2751528) for abstract PMID = 11050696
Found PMC article (PMCID = PMC11633575) for abstract PMID = 11050452
Found PMC article (PMCID = PMC11271513) for abstract PMID = 11050317
Found PMC article (PMCID = PMC6772736) for abstract PMID = 11050144
Found PMC article (PMCID = PMC5853366) for abstract PMID = 11049188
Found PMC article (PMCID = PMC9277432) for abstract PMID = 11049171
Found PMC article (PMCID = PMC8104087) for abstract PMID = 11049011
Found PMC article (PMCID = PMC11840960) for abstract PMID = 11048937
Found PMC article (PMCID = PMC11834462) for abstract PMID = 11046213
Found PMC article (PMCID = PMC4551460) for abstract PMID = 11046120
Found PMC article (PMCID = PMC7125253) for abstract PMID = 11046112
Found PMC article (PMCID = PMC6500888) for abstract PMID = 11046103
Found PMC article (PMCID = PMC2801536) for abstract PMID = 11046099
Found PMC article (PMCID = PMC9513844) for abstract PMID = 11046083
Found PMC article (PMCID = PMC9099212) for abstract PMID = 11046077
Found PMC article (PMCID = PMC11352679) for abstract PMID = 11045889
Found PMC article (PMCID = PMC6300973) for abstract PMID = 11043493
Found PMC article (PMCID = PMC8864717) for abstract PMID = 11043489
Found PMC article (PMCID = PMC3456842) for abstract PMID = 11042606
Found PMC article (PMCID = PMC5876338) for abstract PMID = 11042605
Found PMC article (PMCID = PMC11986078) for abstract PMID = 11042258
Found PMC article (PMCID = PMC8989037) for abstract PMID = 11042256
Found PMC article (PMCID = PMC10805516) for abstract PMID = 11042253
Found PMC article (PMCID = PMC9798894) for abstract PMID = 11042252
Found PMC article (PMCID = PMC11360371) for abstract PMID = 11042250
Found PMC article (PMCID = PMC9793461) for abstract PMID = 11042228
Found PMC article (PMCID = PMC7881070) for abstract PMID = 11041455
Found PMC article (PMCID = PMC8234378) for abstract PMID = 11041256
Found PMC article (PMCID = PMC8658792) for abstract PMID = 11040391
Found PMC article (PMCID = PMC10911495) for abstract PMID = 11039457
Found PMC article (PMCID = PMC6963224) for abstract PMID = 11038005
Found PMC article (PMCID = PMC9671373) for abstract PMID = 11038003
Found PMC article (PMCID = PMC10825104) for abstract PMID = 11037992
Found PMC article (PMCID = PMC10685450) for abstract PMID = 11036509
Found PMC article (PMCID = PMC101597) for abstract PMID = 11036017
Found PMC article (PMCID = PMC101583) for abstract PMID = 11036003
Found PMC article (PMCID = PMC10176246) for abstract PMID = 11036001
Found PMC article (PMCID = PMC10472072) for abstract PMID = 11036000
Found PMC article (PMCID = PMC11209072) for abstract PMID = 11035998
Found PMC article (PMCID = PMC8473955) for abstract PMID = 11034266
Found PMC article (PMCID = PMC4963464) for abstract PMID = 11034263
Found PMC article (PMCID = PMC7223855) for abstract PMID = 11034261
Found PMC article (PMCID = PMC7444217) for abstract PMID = 11034260
Found PMC article (PMCID = PMC12197952) for abstract PMID = 11034256
Found PMC article (PMCID = PMC5409120) for abstract PMID = 11033767
Found PMC article (PMCID = PMC9007608) for abstract PMID = 11033583
Found PMC article (PMCID = PMC5721559) for abstract PMID = 11033582
Found PMC article (PMCID = PMC4799932) for abstract PMID = 11033581
Found PMC article (PMCID = PMC7007434) for abstract PMID = 11033579
Found PMC article (PMCID = PMC9140302) for abstract PMID = 11033578
Found PMC article (PMCID = PMC4482106) for abstract PMID = 11033577
Found PMC article (PMCID = PMC9007608) for abstract PMID = 11033573
Found PMC article (PMCID = PMC6584220) for abstract PMID = 11033571
Found PMC article (PMCID = PMC6584220) for abstract PMID = 11033570
Found PMC article (PMCID = PMC11597427) for abstract PMID = 11033429
Found PMC article (PMCID = PMC10728173) for abstract PMID = 11033428
Found PMC article (PMCID = PMC11649407) for abstract PMID = 11033425
Found PMC article (PMCID = PMC11156569) for abstract PMID = 11033383
Found PMC article (PMCID = PMC8508114) for abstract PMID = 11032120
Found PMC article (PMCID = PMC11661780) for abstract PMID = 11030165
Found PMC article (PMCID = PMC3463397) for abstract PMID = 11030029
Found PMC article (PMCID = PMC3629798) for abstract PMID = 11028949
Found PMC article (PMCID = PMC4126357) for abstract PMID = 11028252
Found PMC article (PMCID = PMC4327399) for abstract PMID = 11028251
Found PMC article (PMCID = PMC7090159) for abstract PMID = 11028223
Found PMC article (PMCID = PMC9920539) for abstract PMID = 11027031
Found PMC article (PMCID = PMC3873237) for abstract PMID = 11026632
Found PMC article (PMCID = PMC10872615) for abstract PMID = 11025512
Found PMC article (PMCID = PMC1739885) for abstract PMID = 11024196
Found PMC article (PMCID = PMC6189912) for abstract PMID = 11023709
Found PMC article (PMCID = PMC10832207) for abstract PMID = 11022799
Found PMC article (PMCID = PMC11775835) for abstract PMID = 11020765
Found PMC article (PMCID = PMC3675172) for abstract PMID = 11020757
Found PMC article (PMCID = PMC12219935) for abstract PMID = 11020286
Found PMC article (PMCID = PMC7393056) for abstract PMID = 11019845
Found PMC article (PMCID = PMC9773989) for abstract PMID = 11019834
Found PMC article (PMCID = PMC12103788) for abstract PMID = 11018669
Found PMC article (PMCID = PMC8917176) for abstract PMID = 11018550
Found PMC article (PMCID = PMC5527631) for abstract PMID = 11017724
Found PMC article (PMCID = PMC4993513) for abstract PMID = 11016910
Found PMC article (PMCID = PMC6561612) for abstract PMID = 11016418
Found PMC article (PMCID = PMC3429689) for abstract PMID = 11015687
Found PMC article (PMCID = PMC11984511) for abstract PMID = 11015686
Found PMC article (PMCID = PMC8471455) for abstract PMID = 11015685
Found PMC article (PMCID = PMC12144538) for abstract PMID = 11015617
Found PMC article (PMCID = PMC12227894) for abstract PMID = 11014410
Found PMC article (PMCID = PMC12114802) for abstract PMID = 11014408
Found PMC article (PMCID = PMC6491397) for abstract PMID = 11013301
Found PMC article (PMCID = PMC2014997) for abstract PMID = 11012554
Found PMC article (PMCID = PMC6945475) for abstract PMID = 11012491
Found PMC article (PMCID = PMC9414636) for abstract PMID = 11011990
Found PMC article (PMCID = PMC11370030) for abstract PMID = 11009051
Found PMC article (PMCID = PMC5219678) for abstract PMID = 11008920
Found PMC article (PMCID = PMC4327221) for abstract PMID = 11008224
Found PMC article (PMCID = PMC11433177) for abstract PMID = 11007282
Found PMC article (PMCID = PMC8234378) for abstract PMID = 11007063
Found PMC article (PMCID = PMC11855760) for abstract PMID = 11006361
Found PMC article (PMCID = PMC1550297) for abstract PMID = 11005567
Found PMC article (PMCID = PMC7518982) for abstract PMID = 11003200
Found PMC article (PMCID = PMC5600042) for abstract PMID = 11001496
Found PMC article (PMCID = PMC7843972) for abstract PMID = 11001342
Found PMC article (PMCID = PMC8069766) for abstract PMID = 11001226
Found PMC article (PMCID = PMC11435088) for abstract PMID = 11000552
Found PMC article (PMCID = PMC12197660) for abstract PMID = 11000545
Found PMC article (PMCID = PMC10326127) for abstract PMID = 10999760
Found PMC article (PMCID = PMC11115711) for abstract PMID = 10999759
Found PMC article (PMCID = PMC8747035) for abstract PMID = 10999729
Found PMC article (PMCID = PMC11773346) for abstract PMID = 10999430
Found PMC article (PMCID = PMC9987070) for abstract PMID = 10997943
Found PMC article (PMCID = PMC3675903) for abstract PMID = 10997596
Found PMC article (PMCID = PMC10672776) for abstract PMID = 10997368
Found PMC article (PMCID = PMC6556165) for abstract PMID = 10996503
Found PMC article (PMCID = PMC10720383) for abstract PMID = 10996483
Found PMC article (PMCID = PMC4957668) for abstract PMID = 10996479
Found PMC article (PMCID = PMC8578394) for abstract PMID = 10994742
Found PMC article (PMCID = PMC6494138) for abstract PMID = 10994738
Found PMC article (PMCID = PMC11440959) for abstract PMID = 10994733
Found PMC article (PMCID = PMC2751218) for abstract PMID = 10993208
Found PMC article (PMCID = PMC4327221) for abstract PMID = 10993199
Found PMC article (PMCID = PMC10693037) for abstract PMID = 10992839
Found PMC article (PMCID = PMC4893407) for abstract PMID = 10992001
Found PMC article (PMCID = PMC90159) for abstract PMID = 10991868
Found PMC article (PMCID = PMC90156) for abstract PMID = 10991865
Found PMC article (PMCID = PMC90143) for abstract PMID = 10991852
Found PMC article (PMCID = PMC90127) for abstract PMID = 10991836
Found PMC article (PMCID = PMC5908182) for abstract PMID = 10989168
Found PMC article (PMCID = PMC8280924) for abstract PMID = 10987193
Found PMC article (PMCID = PMC12037421) for abstract PMID = 10986433
Found PMC article (PMCID = PMC10761441) for abstract PMID = 10986011
Found PMC article (PMCID = PMC12146923) for abstract PMID = 10985077
Found PMC article (PMCID = PMC7566506) for abstract PMID = 10984808
Found PMC article (PMCID = PMC10076201) for abstract PMID = 10984327
Found PMC article (PMCID = PMC11944384) for abstract PMID = 10983521
Found PMC article (PMCID = PMC11744176) for abstract PMID = 10981998
Found PMC article (PMCID = PMC2563583) for abstract PMID = 10981730
Found PMC article (PMCID = PMC9359323) for abstract PMID = 10980510
Found PMC article (PMCID = PMC12095442) for abstract PMID = 10976549
Found PMC article (PMCID = PMC12232707) for abstract PMID = 10976545
Found PMC article (PMCID = PMC12227894) for abstract PMID = 10976544
Found PMC article (PMCID = PMC12087695) for abstract PMID = 10976543
Found PMC article (PMCID = PMC7325411) for abstract PMID = 10974576
Found PMC article (PMCID = PMC10328238) for abstract PMID = 10973502
Found PMC article (PMCID = PMC10442412) for abstract PMID = 10972698
Found PMC article (PMCID = PMC11494824) for abstract PMID = 10972605
Found PMC article (PMCID = PMC7026299) for abstract PMID = 10971229
Found PMC article (PMCID = PMC12149529) for abstract PMID = 10969837
Found PMC article (PMCID = PMC3028085) for abstract PMID = 10969789
Found PMC article (PMCID = PMC2637614) for abstract PMID = 10969317
Found PMC article (PMCID = PMC12135038) for abstract PMID = 10969312
Found PMC article (PMCID = PMC10989013) for abstract PMID = 10969307
Found PMC article (PMCID = PMC10772676) for abstract PMID = 10969297
Found PMC article (PMCID = PMC12129159) for abstract PMID = 10969293
Found PMC article (PMCID = PMC11862798) for abstract PMID = 10969235
Found PMC article (PMCID = PMC4227173) for abstract PMID = 10967444
Found PMC article (PMCID = PMC10676555) for abstract PMID = 10967428
Found PMC article (PMCID = PMC10694230) for abstract PMID = 10966725
Found PMC article (PMCID = PMC6062484) for abstract PMID = 10966246
Found PMC article (PMCID = PMC2766038) for abstract PMID = 10963963
Found PMC article (PMCID = PMC9981272) for abstract PMID = 10963859
Found PMC article (PMCID = PMC11941615) for abstract PMID = 10963644
Found PMC article (PMCID = PMC10291448) for abstract PMID = 10962256
Found PMC article (PMCID = PMC9470242) for abstract PMID = 10962255
Found PMC article (PMCID = PMC11660086) for abstract PMID = 10962242
Found PMC article (PMCID = PMC2628257) for abstract PMID = 10962228
Found PMC article (PMCID = PMC4791481) for abstract PMID = 10959917
Found PMC article (PMCID = PMC3733138) for abstract PMID = 10958331
Found PMC article (PMCID = PMC6730084) for abstract PMID = 10958119
Found PMC article (PMCID = PMC11912927) for abstract PMID = 10955786
Found PMC article (PMCID = PMC90066) for abstract PMID = 10952576
Found PMC article (PMCID = PMC5258186) for abstract PMID = 10950855
Found PMC article (PMCID = PMC12154943) for abstract PMID = 10950845
Found PMC article (PMCID = PMC1772646) for abstract PMID = 10949977
Found PMC article (PMCID = PMC3546264) for abstract PMID = 10947826
Found PMC article (PMCID = PMC2013984) for abstract PMID = 10945878
Found PMC article (PMCID = PMC11545540) for abstract PMID = 10945838
Found PMC article (PMCID = PMC7432485) for abstract PMID = 10945536
Found PMC article (PMCID = PMC10226915) for abstract PMID = 10945523
Found PMC article (PMCID = PMC11984981) for abstract PMID = 10945312
Found PMC article (PMCID = PMC10842870) for abstract PMID = 10944386
Found PMC article (PMCID = PMC8537465) for abstract PMID = 10944377
Found PMC article (PMCID = PMC11319325) for abstract PMID = 10940812
Found PMC article (PMCID = PMC5841591) for abstract PMID = 10940743
Found PMC article (PMCID = PMC8402242) for abstract PMID = 10936804
Found PMC article (PMCID = PMC10741196) for abstract PMID = 10933661
Found PMC article (PMCID = PMC149016) for abstract PMID = 10933648
Found PMC article (PMCID = PMC12091750) for abstract PMID = 10933637
Found PMC article (PMCID = PMC7227852) for abstract PMID = 10933133
Found PMC article (PMCID = PMC12084590) for abstract PMID = 10933131
Found PMC article (PMCID = PMC11403782) for abstract PMID = 10931600
Found PMC article (PMCID = PMC4743575) for abstract PMID = 10931592
Found PMC article (PMCID = PMC2014399) for abstract PMID = 10930972
Found PMC article (PMCID = PMC2014392) for abstract PMID = 10930965
Found PMC article (PMCID = PMC2014402) for abstract PMID = 10930964
Found PMC article (PMCID = PMC2014401) for abstract PMID = 10930963
Found PMC article (PMCID = PMC2014390) for abstract PMID = 10930962
Found PMC article (PMCID = PMC8204947) for abstract PMID = 10930807
Found PMC article (PMCID = PMC11120828) for abstract PMID = 10930699
Found PMC article (PMCID = PMC12057349) for abstract PMID = 10926440
Found PMC article (PMCID = PMC7463851) for abstract PMID = 10925126
Found PMC article (PMCID = PMC12139803) for abstract PMID = 10924585
Found PMC article (PMCID = PMC2229499) for abstract PMID = 10919863
Found PMC article (PMCID = PMC2229498) for abstract PMID = 10919861
Found PMC article (PMCID = PMC4633286) for abstract PMID = 10919344
Found PMC article (PMCID = PMC6890626) for abstract PMID = 10919341
Found PMC article (PMCID = PMC10973451) for abstract PMID = 10918463
Found PMC article (PMCID = PMC11164052) for abstract PMID = 10917206
Found PMC article (PMCID = PMC11766680) for abstract PMID = 10916107
Found PMC article (PMCID = PMC3005109) for abstract PMID = 10915964
Found PMC article (PMCID = PMC9323747) for abstract PMID = 10915930
Found PMC article (PMCID = PMC6443089) for abstract PMID = 10914920
Found PMC article (PMCID = PMC5333645) for abstract PMID = 10914711
Found PMC article (PMCID = PMC11489945) for abstract PMID = 10913754
Found PMC article (PMCID = PMC4669430) for abstract PMID = 10913750
Found PMC article (PMCID = PMC4669430) for abstract PMID = 10913749
Found PMC article (PMCID = PMC11798492) for abstract PMID = 10912868
Found PMC article (PMCID = PMC2535633) for abstract PMID = 10912587
Found PMC article (PMCID = PMC12184791) for abstract PMID = 10911733
Found PMC article (PMCID = PMC8163903) for abstract PMID = 10910488
Found PMC article (PMCID = PMC9609936) for abstract PMID = 10908818
Found PMC article (PMCID = PMC11994644) for abstract PMID = 10908045
Found PMC article (PMCID = PMC11957910) for abstract PMID = 10906731
Found PMC article (PMCID = PMC11946379) for abstract PMID = 10906729
Found PMC article (PMCID = PMC12185290) for abstract PMID = 10906490
Found PMC article (PMCID = PMC1572206) for abstract PMID = 10903973
Found PMC article (PMCID = PMC90032) for abstract PMID = 10898694
Found PMC article (PMCID = PMC90015) for abstract PMID = 10898677
Found PMC article (PMCID = PMC90013) for abstract PMID = 10898675
Found PMC article (PMCID = PMC90012) for abstract PMID = 10898674
Found PMC article (PMCID = PMC9475242) for abstract PMID = 10897048
Found PMC article (PMCID = PMC11468282) for abstract PMID = 10894879
Found PMC article (PMCID = PMC11205716) for abstract PMID = 10894821
Found PMC article (PMCID = PMC9445339) for abstract PMID = 10893344
Found PMC article (PMCID = PMC6241246) for abstract PMID = 10893336
Found PMC article (PMCID = PMC6772321) for abstract PMID = 10884336
Found PMC article (PMCID = PMC9760550) for abstract PMID = 10883419
Found PMC article (PMCID = PMC10753914) for abstract PMID = 10882693
Found PMC article (PMCID = PMC6648370) for abstract PMID = 10882692
Found PMC article (PMCID = PMC9942446) for abstract PMID = 10882578
Found PMC article (PMCID = PMC1572173) for abstract PMID = 10882388
Found PMC article (PMCID = PMC12244215) for abstract PMID = 10881028
Found PMC article (PMCID = PMC7918334) for abstract PMID = 10880155
Found PMC article (PMCID = PMC12177338) for abstract PMID = 10879813
Found PMC article (PMCID = PMC4993497) for abstract PMID = 10871415
Found PMC article (PMCID = PMC9041560) for abstract PMID = 10869454
Found PMC article (PMCID = PMC9698634) for abstract PMID = 10869453
Found PMC article (PMCID = PMC6466418) for abstract PMID = 10867318
Found PMC article (PMCID = PMC11010875) for abstract PMID = 10867051
Found PMC article (PMCID = PMC12226226) for abstract PMID = 10866910
Found PMC article (PMCID = PMC11001372) for abstract PMID = 10864588
Found PMC article (PMCID = PMC11643969) for abstract PMID = 10863013
Found PMC article (PMCID = PMC8143787) for abstract PMID = 10861633
Found PMC article (PMCID = PMC12164722) for abstract PMID = 10859155
Found PMC article (PMCID = PMC89987) for abstract PMID = 10858356
Found PMC article (PMCID = PMC89986) for abstract PMID = 10858355
Found PMC article (PMCID = PMC89978) for abstract PMID = 10858347
Found PMC article (PMCID = PMC89969) for abstract PMID = 10858338
Found PMC article (PMCID = PMC8548983) for abstract PMID = 10856424
Found PMC article (PMCID = PMC7665703) for abstract PMID = 10855779
Found PMC article (PMCID = PMC10900932) for abstract PMID = 10855775
Found PMC article (PMCID = PMC6496246) for abstract PMID = 10840190
Found PMC article (PMCID = PMC11682098) for abstract PMID = 10837910
Found PMC article (PMCID = PMC11447034) for abstract PMID = 10834380
Found PMC article (PMCID = PMC11878682) for abstract PMID = 10825562
Found PMC article (PMCID = PMC3556628) for abstract PMID = 10819226

saving PMC4136861 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC8063850 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10836770 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11209072 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11702445 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC7539314 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10097735 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3426203 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10034409 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC4460601 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC2750978 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5039400 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC3867701 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11179363 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11996930 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5932251 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10586510 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10537237 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC10232512 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC9095521 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC12150280 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC5805816 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
saving PMC11994927 to ./run_outputs/run_2000-07-01_to_2000/fulltexts
